date,open,high,low,close,volume,amount
2020-01-02,12.60270324,12.60270324,12.60270324,12.60270324,0,0
2020-01-03,12.60270324,12.3624303,12.3624303,12.3624303,0,0
2020-01-06,12.3624303,12.15316032,12.15316032,12.15316032,0,0
2020-01-07,12.15316032,12.23841846,12.23841846,12.23841846,0,0
2020-01-08,12.23841846,12.02914848,12.02914848,12.02914848,0,0
2020-01-09,12.02914848,12.61820472,12.61820472,12.61820472,0,0
2020-01-10,12.61820472,12.41668548,12.41668548,12.41668548,0,0
2020-01-13,12.41668548,12.77321952,12.77321952,12.77321952,0,0
2020-01-14,12.77321952,12.6724599,12.6724599,12.6724599,0,0
2020-01-15,12.6724599,12.50194362,12.50194362,12.50194362,0,0
2020-01-16,12.50194362,12.42443622,12.42443622,12.42443622,0,0
2020-01-17,12.42443622,12.49419288,12.49419288,12.49419288,0,0
2020-01-20,12.49419288,12.38568252,12.38568252,12.38568252,0,0
2020-01-21,12.38568252,11.9748933,11.9748933,11.9748933,0,0
2020-01-22,11.9748933,12.30042438,12.30042438,12.30042438,0,0
2020-01-23,12.30042438,11.88188442,11.88188442,11.88188442,0,0
2020-02-03,11.88188442,10.83553452,10.83553452,10.83553452,0,0
2020-02-04,10.83553452,11.09130894,11.09130894,11.09130894,0,0
2020-02-05,11.09130894,11.22307152,11.22307152,11.22307152,0,0
2020-02-06,11.22307152,11.2773267,11.2773267,11.2773267,0,0
2020-02-07,11.2773267,11.1610656,11.1610656,11.1610656,0,0
2020-02-10,11.1610656,11.49434742,11.49434742,11.49434742,0,0
2020-02-11,11.49434742,11.60285778,11.60285778,11.60285778,0,0
2020-02-12,11.60285778,11.55635334,11.55635334,11.55635334,0,0
2020-02-13,11.55635334,11.92838886,11.92838886,11.92838886,0,0
2020-02-14,11.92838886,12.3236766,12.3236766,12.3236766,0,0
2020-02-17,12.3236766,12.19966476,12.19966476,12.19966476,0,0
2020-02-18,12.19966476,12.013647,12.013647,12.013647,0,0
2020-02-19,12.013647,11.99814552,11.99814552,11.99814552,0,0
2020-02-20,11.99814552,12.12215736,12.12215736,12.12215736,0,0
2020-02-21,12.12215736,11.88188442,11.88188442,11.88188442,0,0
2020-02-24,11.88188442,11.69586666,11.69586666,11.69586666,0,0
2020-02-25,11.69586666,11.82762924,11.82762924,11.82762924,0,0
2020-02-26,11.82762924,12.39343326,12.39343326,12.39343326,0,0
2020-02-27,12.39343326,12.26942142,12.26942142,12.26942142,0,0
2020-02-28,12.26942142,12.54844806,12.54844806,12.54844806,0,0
2020-03-02,12.54844806,12.93598506,12.93598506,12.93598506,0,0
2020-03-03,12.93598506,12.87397914,12.87397914,12.87397914,0,0
2020-03-04,12.87397914,13.02899394,13.02899394,13.02899394,0,0
2020-03-05,13.02899394,13.20726096,13.20726096,13.20726096,0,0
2020-03-06,13.20726096,12.78097026,12.78097026,12.78097026,0,0
2020-03-09,12.78097026,12.53294658,12.53294658,12.53294658,0,0
2020-03-10,12.53294658,12.70346286,12.70346286,12.70346286,0,0
2020-03-11,12.70346286,12.5949525,12.5949525,12.5949525,0,0
2020-03-12,12.5949525,12.70346286,12.70346286,12.70346286,0,0
2020-03-13,12.70346286,12.48644214,12.48644214,12.48644214,0,0
2020-03-16,12.48644214,11.85088146,11.85088146,11.85088146,0,0
2020-03-17,11.85088146,11.69586666,11.69586666,11.69586666,0,0
2020-03-18,11.69586666,11.17656708,11.17656708,11.17656708,0,0
2020-03-19,11.17656708,10.851036,10.851036,10.851036,0,0
2020-03-20,10.851036,11.23082226,11.23082226,11.23082226,0,0
