date,open,high,low,close,volume,amount
2020-01-02,15.58236879,15.58236879,15.58236879,15.58236879,0,0
2020-01-03,15.58236879,15.54031548,15.54031548,15.54031548,0,0
2020-01-06,15.54031548,15.61795236,15.61795236,15.61795236,0,0
2020-01-07,15.61795236,15.54355035,15.54355035,15.54355035,0,0
2020-01-08,15.54355035,15.29446536,15.29446536,15.29446536,0,0
2020-01-09,15.29446536,15.41415555,15.41415555,15.41415555,0,0
2020-01-10,15.41415555,15.17801004,15.17801004,15.17801004,0,0
2020-01-13,15.17801004,16.69516407,16.69516407,16.69516407,0,0
2020-01-14,16.69516407,17.28714528,17.28714528,17.28714528,0,0
2020-01-15,17.28714528,17.24509197,17.24509197,17.24509197,0,0
2020-01-16,17.24509197,17.49741183,17.49741183,17.49741183,0,0
2020-01-17,17.49741183,18.74607165,18.74607165,18.74607165,0,0
2020-01-20,18.74607165,19.00809612,19.00809612,19.00809612,0,0
2020-01-21,19.00809612,18.34818264,18.34818264,18.34818264,0,0
2020-01-22,18.34818264,19.17307449,19.17307449,19.17307449,0,0
2020-01-23,19.17307449,19.35422721,19.35422721,19.35422721,0,0
2020-02-03,19.35422721,17.41977495,17.41977495,17.41977495,0,0
2020-02-04,17.41977495,18.23172732,18.23172732,18.23172732,0,0
2020-02-05,18.23172732,19.67124447,19.67124447,19.67124447,0,0
2020-02-06,19.67124447,19.65183525,19.65183525,19.65183525,0,0
2020-02-07,19.65183525,18.7298973,18.7298973,18.7298973,0,0
2020-02-10,18.7298973,19.71006291,19.71006291,19.71006291,0,0
2020-02-11,19.71006291,19.09867248,19.09867248,19.09867248,0,0
2020-02-12,19.09867248,19.14719553,19.14719553,19.14719553,0,0
2020-02-13,19.14719553,18.61667685,18.61667685,18.61667685,0,0
2020-02-14,18.61667685,18.4064103,18.4064103,18.4064103,0,0
2020-02-17,18.4064103,18.91751976,18.91751976,18.91751976,0,0
2020-02-18,18.91751976,19.23777189,19.23777189,19.23777189,0,0
2020-02-19,19.23777189,20.02708017,20.02708017,20.02708017,0,0
2020-02-20,20.02708017,22.0294647,22.0294647,22.0294647,0,0
2020-02-21,22.0294647,21.8353725,21.8353725,21.8353725,0,0
2020-02-24,21.8353725,21.4148394,21.4148394,21.4148394,0,0
2020-02-25,21.4148394,22.91905395,22.91905395,22.91905395,0,0
2020-02-26,22.91905395,23.1940179,23.1940179,23.1940179,0,0
2020-02-27,23.1940179,22.66026435,22.66026435,22.66026435,0,0
2020-02-28,22.66026435,21.14634519,21.14634519,21.14634519,0,0
2020-03-02,21.14634519,21.62510595,21.62510595,21.62510595,0,0
2020-03-03,21.62510595,21.95506269,21.95506269,21.95506269,0,0
