date,open,high,low,close,volume,amount
2023-03-20,165.8669935,163.5791729,163.5791729,163.5791729,0,0
2023-03-21,163.5791729,169.15793544,169.15793544,169.15793544,0,0
2023-03-22,169.15793544,168.74436787,168.74436787,168.74436787,0,0
2023-03-23,168.74436787,171.21697398,171.21697398,171.21697398,0,0
2023-03-24,171.21697398,169.84428162,169.84428162,169.84428162,0,0
2023-03-27,169.84428162,167.54766171,167.54766171,167.54766171,0,0
2023-03-28,167.54766171,169.3867175,169.3867175,169.3867175,0,0
2023-03-29,169.3867175,171.83292568,171.83292568,171.83292568,0,0
2023-03-30,171.83292568,174.56951109,174.56951109,174.56951109,0,0
2023-03-31,174.56951109,173.346407,173.346407,173.346407,0,0
2023-04-03,173.346407,171.75373189,171.75373189,171.75373189,0,0
2023-04-04,171.75373189,172.59846565,172.59846565,172.59846565,0,0
2023-04-06,172.59846565,167.66205274,167.66205274,167.66205274,0,0
2023-04-07,167.66205274,166.35975486,166.35975486,166.35975486,0,0
2023-04-10,166.35975486,162.47925915,162.47925915,162.47925915,0,0
2023-04-11,162.47925915,158.85394343,158.85394343,158.85394343,0,0
2023-04-12,158.85394343,154.70946842,154.70946842,154.70946842,0,0
2023-04-13,154.70946842,156.52212628,156.52212628,156.52212628,0,0
2023-04-14,156.52212628,154.50708429,154.50708429,154.50708429,0,0
2023-04-17,154.50708429,156.78610558,156.78610558,156.78610558,0,0
2023-04-18,156.78610558,156.90929592,156.90929592,156.90929592,0,0
2023-04-19,156.90929592,155.12303599,155.12303599,155.12303599,0,0
2023-04-20,155.12303599,152.6680285,152.6680285,152.6680285,0,0
2023-04-21,152.6680285,151.348132,151.348132,151.348132,0,0
2023-04-24,151.348132,147.828408,147.828408,147.828408,0,0
2023-04-25,147.828408,149.4122838,149.4122838,149.4122838,0,0
2023-04-26,149.4122838,148.36516591,148.36516591,148.36516591,0,0
2023-04-27,148.36516591,148.85792727,148.85792727,148.85792727,0,0
2023-04-28,148.85792727,148.708339,148.708339,148.708339,0,0
2023-05-04,148.708339,148.66434245,148.66434245,148.66434245,0,0
2023-05-05,148.66434245,152.85281401,152.85281401,152.85281401,0,0
2023-05-08,152.85281401,150.8201734,150.8201734,150.8201734,0,0
2023-05-09,150.8201734,153.78554087,153.78554087,153.78554087,0,0
2023-05-10,153.78554087,152.50964092,152.50964092,152.50964092,0,0
2023-05-11,152.50964092,151.84969267,151.84969267,151.84969267,0,0
2023-05-12,151.84969267,149.03391347,149.03391347,149.03391347,0,0
2023-05-15,149.03391347,151.73530164,151.73530164,151.73530164,0,0
2023-05-16,151.73530164,150.01943619,150.01943619,150.01943619,0,0
2023-05-17,150.01943619,149.00751554,149.00751554,149.00751554,0,0
2023-05-18,149.00751554,148.40916246,148.40916246,148.40916246,0,0
2023-05-19,148.40916246,150.2922148,150.2922148,150.2922148,0,0
2023-05-22,150.2922148,156.28454491,156.28454491,156.28454491,0,0
2023-05-23,156.28454491,153.107994,153.107994,153.107994,0,0
2023-05-24,153.107994,149.89624585,149.89624585,149.89624585,0,0
2023-05-25,149.89624585,148.0043942,148.0043942,148.0043942,0,0
2023-05-26,148.0043942,149.6762631,149.6762631,149.6762631,0,0
2023-05-29,149.6762631,148.05719006,148.05719006,148.05719006,0,0
2023-05-30,148.05719006,145.33820327,145.33820327,145.33820327,0,0
2023-05-31,145.33820327,141.82727858,141.82727858,141.82727858,0,0
2023-06-01,141.82727858,143.71033092,143.71033092,143.71033092,0,0
2023-06-02,143.71033092,147.7404149,147.7404149,147.7404149,0,0
2023-06-05,147.7404149,145.3646012,145.3646012,145.3646012,0,0
2023-06-06,145.3646012,145.73417222,145.73417222,145.73417222,0,0
2023-06-07,145.73417222,144.308684,144.308684,144.308684,0,0
2023-06-08,144.308684,145.03022742,145.03022742,145.03022742,0,0
2023-06-09,145.03022742,144.82784329,144.82784329,144.82784329,0,0
2023-06-12,144.82784329,149.94904171,149.94904171,149.94904171,0,0
2023-06-13,149.94904171,152.29845748,152.29845748,152.29845748,0,0
2023-06-14,152.29845748,156.34614008,156.34614008,156.34614008,0,0
2023-06-15,156.34614008,160.147442,160.147442,160.147442,0,0
2023-06-16,160.147442,161.97769848,161.97769848,161.97769848,0,0
2023-06-19,161.97769848,156.22294974,156.22294974,156.22294974,0,0
2023-06-20,156.22294974,153.11679331,153.11679331,153.11679331,0,0
2023-06-21,153.11679331,150.8201734,150.8201734,150.8201734,0,0
2023-06-26,150.8201734,146.64930046,146.64930046,146.64930046,0,0
2023-06-27,146.64930046,149.56630812,149.56630812,149.56630812,0,0
2023-06-28,149.56630812,150.06150117,150.06150117,150.06150117,0,0
2023-06-29,150.06150117,147.48649731,147.48649731,147.48649731,0,0
2023-06-30,147.48649731,147.27041307,147.27041307,147.27041307,0,0
2023-07-03,147.27041307,150.68274336,150.68274336,150.68274336,0,0
2023-07-04,150.68274336,151.45704522,151.45704522,151.45704522,0,0
2023-07-05,151.45704522,148.90004838,148.90004838,148.90004838,0,0
2023-07-06,148.90004838,147.9276693,147.9276693,147.9276693,0,0
2023-07-07,147.9276693,147.35144466,147.35144466,147.35144466,0,0
2023-07-10,147.35144466,148.1977746,148.1977746,148.1977746,0,0
2023-07-11,148.1977746,148.68396414,148.68396414,148.68396414,0,0
2023-07-12,148.68396414,148.97207646,148.97207646,148.97207646,0,0
2023-07-13,148.97207646,155.44560015,155.44560015,155.44560015,0,0
2023-07-14,155.44560015,154.85136849,154.85136849,154.85136849,0,0
2023-07-17,154.85136849,152.75355066,152.75355066,152.75355066,0,0
2023-07-18,152.75355066,151.6191084,151.6191084,151.6191084,0,0
2023-07-19,151.6191084,151.54708032,151.54708032,151.54708032,0,0
2023-07-20,151.54708032,151.76316456,151.76316456,151.76316456,0,0
2023-07-21,151.76316456,154.20311577,154.20311577,154.20311577,0,0
2023-07-24,154.20311577,152.48344536,152.48344536,152.48344536,0,0
2023-07-25,152.48344536,161.6130045,161.6130045,161.6130045,0,0
2023-07-26,161.6130045,160.0824078,160.0824078,160.0824078,0,0
2023-07-27,160.0824078,160.67663946,160.67663946,160.67663946,0,0
2023-07-28,160.67663946,163.12559418,163.12559418,163.12559418,0,0
2023-07-31,163.12559418,162.963531,162.963531,162.963531,0,0
2023-08-01,162.963531,161.95513788,161.95513788,161.95513788,0,0
2023-08-02,161.95513788,160.24447098,160.24447098,160.24447098,0,0
2023-08-03,160.24447098,160.8026886,160.8026886,160.8026886,0,0
2023-08-04,160.8026886,161.41492728,161.41492728,161.41492728,0,0
2023-08-07,161.41492728,159.64123581,159.64123581,159.64123581,0,0
2023-08-08,159.64123581,159.25408488,159.25408488,159.25408488,0,0
2023-08-09,159.25408488,159.52419018,159.52419018,159.52419018,0,0
2023-08-10,159.52419018,158.74088481,158.74088481,158.74088481,0,0
2023-08-11,158.74088481,155.18449836,155.18449836,155.18449836,0,0
2023-08-14,155.18449836,151.81718562,151.81718562,151.81718562,0,0
2023-08-15,151.81718562,149.9084415,149.9084415,149.9084415,0,0
2023-08-16,149.9084415,150.0885117,150.0885117,150.0885117,0,0
2023-08-17,150.0885117,151.65512244,151.65512244,151.65512244,0,0
2023-08-18,151.65512244,147.23439903,147.23439903,147.23439903,0,0
2023-08-21,147.23439903,145.82985147,145.82985147,145.82985147,0,0
2023-08-22,145.82985147,145.99191465,145.99191465,145.99191465,0,0
2023-08-23,145.99191465,144.06516351,144.06516351,144.06516351,0,0
2023-08-24,144.06516351,146.09095326,146.09095326,146.09095326,0,0
2023-08-25,146.09095326,145.45170405,145.45170405,145.45170405,0,0
2023-08-28,145.45170405,141.79627899,141.79627899,141.79627899,0,0
2023-08-29,141.79627899,143.5159494,143.5159494,143.5159494,0,0
2023-08-30,143.5159494,142.09339482,142.09339482,142.09339482,0,0
2023-08-31,142.09339482,140.37372441,140.37372441,140.37372441,0,0
2023-09-01,140.37372441,143.82206874,143.82206874,143.82206874,0,0
2023-09-04,143.82206874,151.19594343,151.19594343,151.19594343,0,0
2023-09-05,151.19594343,149.20616772,149.20616772,149.20616772,0,0
2023-09-06,149.20616772,149.17915719,149.17915719,149.17915719,0,0
2023-09-07,149.17915719,146.8472481,146.8472481,146.8472481,0,0
2023-09-08,146.8472481,145.78483392,145.78483392,145.78483392,0,0
2023-09-11,145.78483392,147.97268685,147.97268685,147.97268685,0,0
2023-09-12,147.97268685,146.73920598,146.73920598,146.73920598,0,0
2023-09-13,146.73920598,147.34244115,147.34244115,147.34244115,0,0
2023-09-14,147.34244115,145.856862,145.856862,145.856862,0,0
2023-09-15,145.856862,143.79505821,143.79505821,143.79505821,0,0
2023-09-18,143.79505821,146.5771428,146.5771428,146.5771428,0,0
2023-09-19,146.5771428,144.87547941,144.87547941,144.87547941,0,0
2023-09-20,144.87547941,143.91210384,143.91210384,143.91210384,0,0
2023-09-21,143.91210384,141.94933866,141.94933866,141.94933866,0,0
2023-09-22,141.94933866,143.98413192,143.98413192,143.98413192,0,0
2023-09-25,143.98413192,143.0657739,143.0657739,143.0657739,0,0
2023-09-26,143.0657739,141.03998415,141.03998415,141.03998415,0,0
