date,open,high,low,close,volume,amount
2020-01-02,979.04556,979.04556,979.04556,979.04556,0,0
2020-01-03,979.04556,934.47732672,934.47732672,934.47732672,0,0
2020-01-06,934.47732672,933.98347188,933.98347188,933.98347188,0,0
2020-01-07,933.98347188,948.31392636,948.31392636,948.31392636,0,0
2020-01-08,948.31392636,942.77755368,942.77755368,942.77755368,0,0
2020-01-09,942.77755368,955.3925124,955.3925124,955.3925124,0,0
2020-01-10,955.3925124,963.88335,963.88335,963.88335,0,0
2020-01-13,963.88335,974.08101924,974.08101924,974.08101924,0,0
2020-01-14,974.08101924,959.4646488,959.4646488,959.4646488,0,0
2020-01-15,959.4646488,963.56277756,963.56277756,963.56277756,0,0
2020-01-16,963.56277756,959.118084,959.118084,959.118084,0,0
2020-01-17,959.118084,959.55129,959.55129,959.55129,0,0
2020-01-20,959.55129,945.255492,945.255492,945.255492,0,0
2020-01-21,945.255492,931.6528236,931.6528236,931.6528236,0,0
2020-01-22,931.6528236,931.83477012,931.83477012,931.83477012,0,0
2020-01-23,931.83477012,912.1585536,912.1585536,912.1585536,0,0
2020-02-03,912.1585536,869.80833504,869.80833504,869.80833504,0,0
2020-02-04,869.80833504,899.34432012,899.34432012,899.34432012,0,0
2020-02-05,899.34432012,909.72393588,909.72393588,909.72393588,0,0
2020-02-06,909.72393588,927.927252,927.927252,927.927252,0,0
2020-02-07,927.927252,932.259312,932.259312,932.259312,0,0
2020-02-10,932.259312,924.01973388,924.01973388,924.01973388,0,0
2020-02-11,924.01973388,951.320376,951.320376,951.320376,0,0
2020-02-12,951.320376,950.68789524,950.68789524,950.68789524,0,0
2020-02-13,950.68789524,945.255492,945.255492,945.255492,0,0
2020-02-14,945.255492,942.656256,942.656256,942.656256,0,0
2020-02-17,942.656256,947.69877384,947.69877384,947.69877384,0,0
2020-02-18,947.69877384,939.190608,939.190608,939.190608,0,0
2020-02-19,939.190608,950.020758,950.020758,950.020758,0,0
2020-02-20,950.020758,968.648616,968.648616,968.648616,0,0
2020-02-21,968.648616,964.21258656,964.21258656,964.21258656,0,0
2020-02-24,964.21258656,941.94579816,941.94579816,941.94579816,0,0
2020-02-25,941.94579816,931.22828172,931.22828172,931.22828172,0,0
2020-02-26,931.22828172,930.2665644,930.2665644,930.2665644,0,0
2020-02-27,930.2665644,942.12774468,942.12774468,942.12774468,0,0
2020-02-28,942.12774468,915.797484,915.797484,915.797484,0,0
2020-03-02,915.797484,940.93209612,940.93209612,940.93209612,0,0
2020-03-03,940.93209612,964.316556,964.316556,964.316556,0,0
2020-03-04,964.316556,978.10983504,978.10983504,978.10983504,0,0
2020-03-05,978.10983504,1014.568452,1014.568452,1014.568452,0,0
2020-03-06,1014.568452,1001.139066,1001.139066,1001.139066,0,0
2020-03-09,1001.139066,965.19163212,965.19163212,965.19163212,0,0
2020-03-10,965.19163212,1001.572272,1001.572272,1001.572272,0,0
2020-03-11,1001.572272,1003.75563024,1003.75563024,1003.75563024,0,0
2020-03-12,1003.75563024,986.410062,986.410062,986.410062,0,0
2020-03-13,986.410062,963.47613636,963.47613636,963.47613636,0,0
2020-03-16,963.47613636,924.461604,924.461604,924.461604,0,0
2020-03-17,924.461604,905.4871812,905.4871812,905.4871812,0,0
2020-03-18,905.4871812,873.33463188,873.33463188,873.33463188,0,0
2020-03-19,873.33463188,862.946352,862.946352,862.946352,0,0
2020-03-20,862.946352,896.97901536,896.97901536,896.97901536,0,0
2020-03-23,896.97901536,882.873828,882.873828,882.873828,0,0
2020-03-24,882.873828,914.931072,914.931072,914.931072,0,0
2020-03-25,914.931072,935.8116012,935.8116012,935.8116012,0,0
2020-03-26,935.8116012,922.65946704,922.65946704,922.65946704,0,0
2020-03-27,922.65946704,931.826106,931.826106,931.826106,0,0
2020-03-30,931.826106,928.793664,928.793664,928.793664,0,0
2020-03-31,928.793664,962.583732,962.583732,962.583732,0,0
2020-04-01,962.583732,955.652436,955.652436,955.652436,0,0
2020-04-02,955.652436,992.04174,992.04174,992.04174,0,0
2020-04-03,992.04174,987.52773348,987.52773348,987.52773348,0,0
2020-04-07,987.52773348,1004.9945994,1004.9945994,1004.9945994,0,0
2020-04-08,1004.9945994,1004.82998112,1004.82998112,1004.82998112,0,0
2020-04-09,1004.82998112,1003.738302,1003.738302,1003.738302,0,0
2020-04-10,1003.738302,1009.36998,1009.36998,1009.36998,0,0
2020-04-13,1009.36998,1007.0306676,1007.0306676,1007.0306676,0,0
2020-04-14,1007.0306676,1026.7848612,1026.7848612,1026.7848612,0,0
2020-04-15,1026.7848612,1030.6837152,1030.6837152,1030.6837152,0,0
2020-04-16,1030.6837152,1037.1818052,1037.1818052,1037.1818052,0,0
2020-04-17,1037.1818052,1062.221112,1062.221112,1062.221112,0,0
2020-04-20,1062.221112,1063.3474476,1063.3474476,1063.3474476,0,0
2020-04-21,1063.3474476,1039.6944,1039.6944,1039.6944,0,0
2020-04-22,1039.6944,1078.249734,1078.249734,1078.249734,0,0
2020-04-23,1078.249734,1084.97309112,1084.97309112,1084.97309112,0,0
2020-04-24,1084.97309112,1083.50019072,1083.50019072,1083.50019072,0,0
2020-04-27,1083.50019072,1105.541712,1105.541712,1105.541712,0,0
2020-04-28,1105.541712,1108.25358156,1108.25358156,1108.25358156,0,0
2020-04-29,1108.25358156,1104.5886588,1104.5886588,1104.5886588,0,0
2020-04-30,1104.5886588,1096.6176684,1096.6176684,1096.6176684,0,0
2020-05-06,1096.6176684,1126.3356,1126.3356,1126.3356,0,0
2020-05-07,1126.3356,1136.732544,1136.732544,1136.732544,0,0
2020-05-08,1136.732544,1138.99387932,1138.99387932,1138.99387932,0,0
2020-05-11,1138.99387932,1146.27174012,1146.27174012,1146.27174012,0,0
2020-05-12,1146.27174012,1154.927196,1154.927196,1154.927196,0,0
2020-05-13,1154.927196,1157.4831114,1157.4831114,1157.4831114,0,0
2020-05-14,1157.4831114,1149.37349508,1149.37349508,1149.37349508,0,0
2020-05-15,1149.37349508,1137.598956,1137.598956,1137.598956,0,0
2020-05-18,1137.598956,1166.37249852,1166.37249852,1166.37249852,0,0
2020-05-19,1166.37249852,1166.28585732,1166.28585732,1166.28585732,0,0
2020-05-20,1166.28585732,1170.522612,1170.522612,1170.522612,0,0
2020-05-21,1170.522612,1183.6054332,1183.6054332,1183.6054332,0,0
2020-05-22,1183.6054332,1150.7684184,1150.7684184,1150.7684184,0,0
2020-05-25,1150.7684184,1180.8329148,1180.8329148,1180.8329148,0,0
2020-05-26,1180.8329148,1176.587496,1176.587496,1176.587496,0,0
2020-05-27,1176.587496,1159.259256,1159.259256,1159.259256,0,0
2020-05-28,1159.259256,1164.457728,1164.457728,1164.457728,0,0
2020-05-29,1164.457728,1184.0386392,1184.0386392,1184.0386392,0,0
2020-06-01,1184.0386392,1229.871834,1229.871834,1229.871834,0,0
2020-06-02,1229.871834,1222.25607252,1222.25607252,1222.25607252,0,0
2020-06-03,1222.25607252,1212.3703116,1212.3703116,1212.3703116,0,0
2020-06-04,1212.3703116,1219.89943188,1219.89943188,1219.89943188,0,0
2020-06-05,1219.89943188,1234.6371,1234.6371,1234.6371,0,0
2020-06-08,1234.6371,1218.2619132,1218.2619132,1218.2619132,0,0
2020-06-09,1218.2619132,1227.3159186,1227.3159186,1227.3159186,0,0
2020-06-10,1227.3159186,1233.47610792,1233.47610792,1233.47610792,0,0
2020-06-11,1233.47610792,1213.37534952,1213.37534952,1213.37534952,0,0
2020-06-12,1213.37534952,1227.15996444,1227.15996444,1227.15996444,0,0
2020-06-15,1227.15996444,1198.247796,1198.247796,1198.247796,0,0
2020-06-16,1198.247796,1216.33847856,1216.33847856,1216.33847856,0,0
2020-06-17,1216.33847856,1217.30886,1217.30886,1217.30886,0,0
2020-06-18,1217.30886,1224.240156,1224.240156,1224.240156,0,0
2020-06-19,1224.240156,1247.49465408,1247.49465408,1247.49465408,0,0
2020-06-22,1247.49465408,1246.766868,1246.766868,1246.766868,0,0
2020-06-23,1246.766868,1277.524494,1277.524494,1277.524494,0,0
2020-06-24,1277.524494,1279.7425653,1279.7425653,1279.7425653,0,0
2020-06-29,1279.7425653,1282.5124001,1282.5124001,1282.5124001,0,0
2020-06-30,1282.5124001,1282.2582064,1282.2582064,1282.2582064,0,0
2020-07-01,1282.2582064,1309.7724831,1309.7724831,1309.7724831,0,0
2020-07-02,1309.7724831,1353.36232,1353.36232,1353.36232,0,0
2020-07-03,1353.36232,1351.4251887,1351.4251887,1351.4251887,0,0
2020-07-06,1351.4251887,1402.448,1402.448,1402.448,0,0
2020-07-07,1402.448,1479.58264,1479.58264,1479.58264,0,0
2020-07-08,1479.58264,1473.7449502,1473.7449502,1473.7449502,0,0
2020-07-09,1473.7449502,1495.36018,1495.36018,1495.36018,0,0
2020-07-10,1495.36018,1502.2409405,1502.2409405,1502.2409405,0,0
2020-07-13,1502.2409405,1561.9676947,1561.9676947,1561.9676947,0,0
2020-07-14,1561.9676947,1544.44586,1544.44586,1544.44586,0,0
2020-07-15,1544.44586,1536.1451209,1536.1451209,1536.1451209,0,0
2020-07-16,1536.1451209,1414.71942,1414.71942,1414.71942,0,0
2020-07-17,1414.71942,1444.5652665,1444.5652665,1444.5652665,0,0
2020-07-20,1444.5652665,1434.8445488,1434.8445488,1434.8445488,0,0
2020-07-21,1434.8445488,1462.05204,1462.05204,1462.05204,0,0
2020-07-22,1462.05204,1470.8874624,1470.8874624,1470.8874624,0,0
2020-07-23,1470.8874624,1469.06428,1469.06428,1469.06428,0,0
2020-07-24,1469.06428,1398.328309,1398.328309,1398.328309,0,0
2020-07-27,1398.328309,1422.2137515,1422.2137515,1422.2137515,0,0
2020-07-28,1422.2137515,1463.8051,1463.8051,1463.8051,0,0
2020-07-29,1463.8051,1465.55816,1465.55816,1465.55816,0,0
2020-07-30,1465.55816,1472.5704,1472.5704,1472.5704,0,0
2020-07-31,1472.5704,1470.9751154,1470.9751154,1470.9751154,0,0
2020-08-03,1470.9751154,1462.05204,1462.05204,1462.05204,0,0
2020-08-04,1462.05204,1463.7963347,1463.7963347,1463.7963347,0,0
2020-08-05,1463.7963347,1462.05204,1462.05204,1462.05204,0,0
2020-08-06,1462.05204,1435.7210788,1435.7210788,1435.7210788,0,0
2020-08-07,1435.7210788,1429.62043,1429.62043,1429.62043,0,0
2020-08-10,1429.62043,1432.2412547,1432.2412547,1432.2412547,0,0
2020-08-11,1432.2412547,1439.7092903,1439.7092903,1439.7092903,0,0
2020-08-12,1439.7092903,1426.0704835,1426.0704835,1426.0704835,0,0
2020-08-13,1426.0704835,1433.12655,1433.12655,1433.12655,0,0
2020-08-14,1433.12655,1455.91633,1455.91633,1455.91633,0,0
2020-08-17,1455.91633,1481.3357,1481.3357,1481.3357,0,0
2020-08-18,1481.3357,1494.48365,1494.48365,1494.48365,0,0
2020-08-19,1494.48365,1478.70611,1478.70611,1478.70611,0,0
2020-08-20,1478.70611,1458.54592,1458.54592,1458.54592,0,0
2020-08-21,1458.54592,1469.06428,1469.06428,1469.06428,0,0
2020-08-24,1469.06428,1486.9016655,1486.9016655,1486.9016655,0,0
2020-08-25,1486.9016655,1513.76731,1513.76731,1513.76731,0,0
2020-08-26,1513.76731,1513.76731,1513.76731,1513.76731,0,0
2020-08-27,1513.76731,1517.27343,1517.27343,1517.27343,0,0
2020-08-28,1517.27343,1540.06321,1540.06321,1540.06321,0,0
2020-08-31,1540.06321,1565.920845,1565.920845,1565.920845,0,0
2020-09-01,1565.920845,1579.4895294,1579.4895294,1579.4895294,0,0
2020-09-02,1579.4895294,1573.37135,1573.37135,1573.37135,0,0
2020-09-03,1573.37135,1571.61829,1571.61829,1571.61829,0,0
2020-09-04,1571.61829,1551.4581,1551.4581,1551.4581,0,0
2020-09-07,1551.4581,1510.699455,1510.699455,1510.699455,0,0
2020-09-08,1510.699455,1500.093442,1500.093442,1500.093442,0,0
2020-09-09,1500.093442,1479.58264,1479.58264,1479.58264,0,0
2020-09-10,1479.58264,1495.184874,1495.184874,1495.184874,0,0
2020-09-11,1495.184874,1519.02649,1519.02649,1519.02649,0,0
2020-09-14,1519.02649,1547.95198,1547.95198,1547.95198,0,0
