date,open,high,low,close,volume,amount
2020-01-02,29.43297648,29.43297648,29.43297648,29.43297648,0,0
2020-01-03,29.43297648,29.8266274,29.8266274,29.8266274,0,0
2020-01-06,29.8266274,29.70550404,29.70550404,29.70550404,0,0
2020-01-07,29.70550404,29.63737215,29.63737215,29.63737215,0,0
2020-01-08,29.63737215,29.07717661,29.07717661,29.07717661,0,0
2020-01-09,29.07717661,29.4481169,29.4481169,29.4481169,0,0
2020-01-10,29.4481169,29.55409984,29.55409984,29.55409984,0,0
2020-01-13,29.55409984,29.5995211,29.5995211,29.5995211,0,0
2020-01-14,29.5995211,29.37998501,29.37998501,29.37998501,0,0
2020-01-15,29.37998501,28.85764052,28.85764052,28.85764052,0,0
2020-01-16,28.85764052,28.73651716,28.73651716,28.73651716,0,0
2020-01-17,28.73651716,28.71380653,28.71380653,28.71380653,0,0
2020-01-20,28.71380653,29.00147451,29.00147451,29.00147451,0,0
2020-01-21,29.00147451,28.60782359,28.60782359,28.60782359,0,0
2020-01-22,28.60782359,28.63053422,28.63053422,28.63053422,0,0
2020-01-23,28.63053422,27.86594301,27.86594301,27.86594301,0,0
2020-02-03,27.86594301,26.51844563,26.51844563,26.51844563,0,0
2020-02-04,26.51844563,26.76069235,26.76069235,26.76069235,0,0
2020-02-05,26.76069235,26.76826256,26.76826256,26.76826256,0,0
2020-02-06,26.76826256,27.06350075,27.06350075,27.06350075,0,0
2020-02-07,27.06350075,26.81368382,26.81368382,26.81368382,0,0
2020-02-10,26.81368382,26.5714371,26.5714371,26.5714371,0,0
2020-02-11,26.5714371,26.92723697,26.92723697,26.92723697,0,0
2020-02-12,26.92723697,26.9499476,26.9499476,26.9499476,0,0
2020-02-13,26.9499476,26.70013067,26.70013067,26.70013067,0,0
2020-02-14,26.70013067,26.98022844,26.98022844,26.98022844,0,0
2020-02-17,26.98022844,27.38144957,27.38144957,27.38144957,0,0
2020-02-18,27.38144957,27.0256497,27.0256497,27.0256497,0,0
2020-02-19,27.0256497,26.89695613,26.89695613,26.89695613,0,0
2020-02-20,26.89695613,27.23761558,27.23761558,27.23761558,0,0
2020-02-21,27.23761558,26.98022844,26.98022844,26.98022844,0,0
2020-02-24,26.98022844,26.53358605,26.53358605,26.53358605,0,0
