date,open,high,low,close,volume,amount
2020-01-02,26.59432424,26.59432424,26.59432424,26.59432424,0,0
2020-01-03,26.59432424,26.17776695,26.17776695,26.17776695,0,0
2020-01-06,26.17776695,25.73670629,25.73670629,25.73670629,0,0
2020-01-07,25.73670629,25.94090104,25.94090104,25.94090104,0,0
2020-01-08,25.94090104,25.87555872,25.87555872,25.87555872,0,0
2020-01-09,25.87555872,26.3002838,26.3002838,26.3002838,0,0
2020-01-10,26.3002838,25.69586734,25.69586734,25.69586734,0,0
2020-01-13,25.69586734,25.87555872,25.87555872,25.87555872,0,0
2020-01-14,25.87555872,25.63869281,25.63869281,25.63869281,0,0
2020-01-15,25.63869281,24.90359171,24.90359171,24.90359171,0,0
2020-01-16,24.90359171,24.93626287,24.93626287,24.93626287,0,0
2020-01-17,24.93626287,24.87908834,24.87908834,24.87908834,0,0
2020-01-20,24.87908834,24.39718873,24.39718873,24.39718873,0,0
2020-01-21,24.39718873,23.85811459,23.85811459,23.85811459,0,0
2020-01-22,23.85811459,24.59321569,24.59321569,24.59321569,0,0
2020-01-23,24.59321569,23.67025542,23.67025542,23.67025542,0,0
2020-02-03,23.67025542,21.75082477,21.75082477,21.75082477,0,0
2020-02-04,21.75082477,22.55943598,22.55943598,22.55943598,0,0
2020-02-05,22.55943598,22.57577156,22.57577156,22.57577156,0,0
2020-02-06,22.57577156,22.7881341,22.7881341,22.7881341,0,0
2020-02-07,22.7881341,22.4614225,22.4614225,22.4614225,0,0
2020-02-10,22.4614225,23.41705393,23.41705393,23.41705393,0,0
2020-02-11,23.41705393,23.75193332,23.75193332,23.75193332,0,0
2020-02-12,23.75193332,23.75193332,23.75193332,23.75193332,0,0
2020-02-13,23.75193332,24.46253105,24.46253105,24.46253105,0,0
2020-02-14,24.46253105,25.1567932,25.1567932,25.1567932,0,0
2020-02-17,25.1567932,24.84641718,24.84641718,24.84641718,0,0
2020-02-18,24.84641718,24.2583363,24.2583363,24.2583363,0,0
2020-02-19,24.2583363,24.21749735,24.21749735,24.21749735,0,0
2020-02-20,24.21749735,24.38085315,24.38085315,24.38085315,0,0
2020-02-21,24.38085315,23.89078575,23.89078575,23.89078575,0,0
2020-02-24,23.89078575,23.6049131,23.6049131,23.6049131,0,0
2020-02-25,23.6049131,23.95612807,23.95612807,23.95612807,0,0
2020-02-26,23.95612807,24.59321569,24.59321569,24.59321569,0,0
2020-02-27,24.59321569,24.23383293,24.23383293,24.23383293,0,0
2020-02-28,24.23383293,24.16849061,24.16849061,24.16849061,0,0
2020-03-02,24.16849061,25.42633027,25.42633027,25.42633027,0,0
2020-03-03,25.42633027,25.4018269,25.4018269,25.4018269,0,0
2020-03-04,25.4018269,26.34929054,26.34929054,26.34929054,0,0
2020-03-05,26.34929054,26.3819617,26.3819617,26.3819617,0,0
2020-03-06,26.3819617,25.42633027,25.42633027,25.42633027,0,0
2020-03-09,25.42633027,24.95259845,24.95259845,24.95259845,0,0
2020-03-10,24.95259845,25.1567932,25.1567932,25.1567932,0,0
2020-03-11,25.1567932,24.81374602,24.81374602,24.81374602,0,0
2020-03-12,24.81374602,24.46253105,24.46253105,24.46253105,0,0
2020-03-13,24.46253105,24.05414155,24.05414155,24.05414155,0,0
2020-03-16,24.05414155,23.31087266,23.31087266,23.31087266,0,0
2020-03-17,23.31087266,22.95965769,22.95965769,22.95965769,0,0
2020-03-18,22.95965769,21.4812877,21.4812877,21.4812877,0,0
2020-03-19,21.4812877,20.60733417,20.60733417,20.60733417,0,0
2020-03-20,20.60733417,21.0728982,21.0728982,21.0728982,0,0
2020-03-23,21.0728982,20.05192445,20.05192445,20.05192445,0,0
2020-03-24,20.05192445,20.3377971,20.3377971,20.3377971,0,0
2020-03-25,20.3377971,21.6446435,21.6446435,21.6446435,0,0
2020-03-26,21.6446435,21.3996098,21.3996098,21.3996098,0,0
2020-03-27,21.3996098,21.70181803,21.70181803,21.70181803,0,0
2020-03-30,21.70181803,21.26892516,21.26892516,21.26892516,0,0
2020-03-31,21.26892516,20.95038135,20.95038135,20.95038135,0,0
2020-04-01,20.95038135,21.75082477,21.75082477,21.75082477,0,0
2020-04-02,21.75082477,21.95501952,21.95501952,21.95501952,0,0
