date,open,high,low,close,volume,amount
2020-04-13,4.59001694,4.57295368,4.57295368,4.57295368,0,0
2020-04-14,4.57295368,4.61561183,4.61561183,4.61561183,0,0
2020-04-15,4.61561183,4.53882716,4.53882716,4.53882716,0,0
2020-04-16,4.53882716,4.51323227,4.51323227,4.51323227,0,0
2020-04-17,4.51323227,4.51323227,4.51323227,4.51323227,0,0
2020-04-20,4.51323227,4.53882716,4.53882716,4.53882716,0,0
2020-04-21,4.53882716,4.50470064,4.50470064,4.50470064,0,0
2020-04-22,4.50470064,4.51323227,4.51323227,4.51323227,0,0
2020-04-23,4.51323227,4.47057412,4.47057412,4.47057412,0,0
2020-04-24,4.47057412,4.41938434,4.41938434,4.41938434,0,0
2020-04-27,4.41938434,4.41938434,4.41938434,4.41938434,0,0
2020-04-28,4.41938434,4.36819456,4.36819456,4.36819456,0,0
2020-04-29,4.36819456,4.38525782,4.38525782,4.38525782,0,0
2020-04-30,4.38525782,4.45351086,4.45351086,4.45351086,0,0
2020-05-06,4.45351086,4.47910575,4.47910575,4.47910575,0,0
2020-05-07,4.47910575,4.44497923,4.44497923,4.44497923,0,0
2020-05-08,4.44497923,4.47057412,4.47057412,4.47057412,0,0
2020-05-11,4.47057412,4.46204249,4.46204249,4.46204249,0,0
2020-05-12,4.46204249,4.4364476,4.4364476,4.4364476,0,0
2020-05-13,4.4364476,4.41085271,4.41085271,4.41085271,0,0
2020-05-14,4.41085271,4.37672619,4.37672619,4.37672619,0,0
2020-05-15,4.37672619,4.37672619,4.37672619,4.37672619,0,0
2020-05-18,4.37672619,4.40232108,4.40232108,4.40232108,0,0
2020-05-19,4.40232108,4.39378945,4.39378945,4.39378945,0,0
2020-05-20,4.39378945,4.36819456,4.36819456,4.36819456,0,0
2020-05-21,4.36819456,4.36819456,4.36819456,4.36819456,0,0
2020-05-22,4.36819456,4.31700478,4.31700478,4.31700478,0,0
2020-05-25,4.31700478,4.29140989,4.29140989,4.29140989,0,0
2020-05-26,4.29140989,4.29140989,4.29140989,4.29140989,0,0
2020-05-27,4.29140989,4.25728337,4.25728337,4.25728337,0,0
2020-05-28,4.25728337,4.24875174,4.24875174,4.24875174,0,0
2020-05-29,4.24875174,4.23168848,4.23168848,4.23168848,0,0
2020-06-01,4.23168848,4.29994152,4.29994152,4.29994152,0,0
2020-06-02,4.29994152,4.34259967,4.34259967,4.34259967,0,0
2020-06-03,4.34259967,4.30847315,4.30847315,4.30847315,0,0
2020-06-04,4.30847315,4.29994152,4.29994152,4.29994152,0,0
2020-06-05,4.29994152,4.29994152,4.29994152,4.29994152,0,0
2020-06-08,4.29994152,4.30847315,4.30847315,4.30847315,0,0
2020-06-09,4.30847315,4.30847315,4.30847315,4.30847315,0,0
2020-06-10,4.30847315,4.265815,4.265815,4.265815,0,0
2020-06-11,4.265815,4.24022011,4.24022011,4.24022011,0,0
2020-06-12,4.24022011,4.19756196,4.19756196,4.19756196,0,0
2020-06-15,4.19756196,4.14637218,4.14637218,4.14637218,0,0
2020-06-16,4.14637218,4.18903033,4.18903033,4.18903033,0,0
2020-06-17,4.18903033,4.16343544,4.16343544,4.16343544,0,0
2020-06-18,4.16343544,4.1804987,4.1804987,4.1804987,0,0
2020-06-19,4.1804987,4.19756196,4.19756196,4.19756196,0,0
2020-06-22,4.19756196,4.265815,4.265815,4.265815,0,0
2020-06-23,4.265815,4.23168848,4.23168848,4.23168848,0,0
2020-06-24,4.23168848,4.2057807,4.2057807,4.2057807,0,0
2020-06-29,4.2057807,4.1712363,4.1712363,4.1712363,0,0
2020-06-30,4.1712363,4.1798724,4.1798724,4.1798724,0,0
2020-07-01,4.1798724,4.231689,4.231689,4.231689,0,0
2020-07-02,4.231689,4.3266861,4.3266861,4.3266861,0,0
2020-07-03,4.3266861,4.3871388,4.3871388,4.3871388,0,0
2020-07-06,4.3871388,4.6375857,4.6375857,4.6375857,0,0
2020-07-07,4.6375857,4.5598608,4.5598608,4.5598608,0,0
2020-07-08,4.5598608,4.6203135,4.6203135,4.6203135,0,0
2020-07-09,4.6203135,4.6289496,4.6289496,4.6289496,0,0
2020-07-10,4.6289496,4.4821359,4.4821359,4.4821359,0,0
2020-07-13,4.4821359,4.577133,4.577133,4.577133,0,0
2020-07-14,4.577133,4.9139409,4.9139409,4.9139409,0,0
2020-07-15,4.9139409,4.6289496,4.6289496,4.6289496,0,0
2020-07-16,4.6289496,4.4562276,4.4562276,4.4562276,0,0
2020-07-17,4.4562276,4.4475915,4.4475915,4.4475915,0,0
2020-07-20,4.4475915,4.577133,4.577133,4.577133,0,0
2020-07-21,4.577133,4.5425886,4.5425886,4.5425886,0,0
2020-07-22,4.5425886,4.5253164,4.5253164,4.5253164,0,0
2020-07-23,4.5253164,4.5253164,4.5253164,4.5253164,0,0
2020-07-24,4.5253164,4.404411,4.404411,4.404411,0,0
2020-07-27,4.404411,4.3785027,4.3785027,4.3785027,0,0
2020-07-28,4.3785027,4.3871388,4.3871388,4.3871388,0,0
2020-07-29,4.3871388,4.4475915,4.4475915,4.4475915,0,0
2020-07-30,4.4475915,4.3957749,4.3957749,4.3957749,0,0
2020-07-31,4.3957749,4.3871388,4.3871388,4.3871388,0,0
2020-08-03,4.3871388,4.4648637,4.4648637,4.4648637,0,0
2020-08-04,4.4648637,4.4648637,4.4648637,4.4648637,0,0
2020-08-05,4.4648637,4.4216832,4.4216832,4.4216832,0,0
2020-08-06,4.4216832,4.404411,4.404411,4.404411,0,0
2020-08-07,4.404411,4.3439583,4.3439583,4.3439583,0,0
2020-08-10,4.3439583,4.404411,4.404411,4.404411,0,0
2020-08-11,4.404411,4.3698666,4.3698666,4.3698666,0,0
2020-08-12,4.3698666,4.404411,4.404411,4.404411,0,0
2020-08-13,4.404411,4.5857691,4.5857691,4.5857691,0,0
2020-08-14,4.5857691,4.5944052,4.5944052,4.5944052,0,0
2020-08-17,4.5944052,4.6116774,4.6116774,4.6116774,0,0
2020-08-18,4.6116774,4.6807662,4.6807662,4.6807662,0,0
2020-08-19,4.6807662,4.6548579,4.6548579,4.6548579,0,0
2020-08-20,4.6548579,4.5857691,4.5857691,4.5857691,0,0
2020-08-21,4.5857691,4.6203135,4.6203135,4.6203135,0,0
2020-08-24,4.6203135,4.577133,4.577133,4.577133,0,0
2020-08-25,4.577133,4.5166803,4.5166803,4.5166803,0,0
2020-08-26,4.5166803,4.5339525,4.5339525,4.5339525,0,0
2020-08-27,4.5339525,4.490772,4.490772,4.490772,0,0
2020-08-28,4.490772,4.5080442,4.5080442,4.5080442,0,0
2020-08-31,4.5080442,4.4821359,4.4821359,4.4821359,0,0
2020-09-01,4.4821359,4.4648637,4.4648637,4.4648637,0,0
2020-09-02,4.4648637,4.4303193,4.4303193,4.4303193,0,0
2020-09-03,4.4303193,4.4216832,4.4216832,4.4216832,0,0
2020-09-04,4.4216832,4.3957749,4.3957749,4.3957749,0,0
2020-09-07,4.3957749,4.3698666,4.3698666,4.3698666,0,0
2020-09-08,4.3698666,4.4216832,4.4216832,4.4216832,0,0
2020-09-09,4.4216832,4.3871388,4.3871388,4.3871388,0,0
2020-09-10,4.3871388,4.3525944,4.3525944,4.3525944,0,0
2020-09-11,4.3525944,4.3439583,4.3439583,4.3439583,0,0
2020-09-14,4.3439583,4.3698666,4.3698666,4.3698666,0,0
2020-09-15,4.3698666,4.3439583,4.3439583,4.3439583,0,0
2020-09-16,4.3439583,4.3439583,4.3439583,4.3439583,0,0
2020-09-17,4.3439583,4.3266861,4.3266861,4.3266861,0,0
2020-09-18,4.3266861,4.404411,4.404411,4.404411,0,0
2020-09-21,4.404411,4.3698666,4.3698666,4.3698666,0,0
2020-09-22,4.3698666,4.3353222,4.3353222,4.3353222,0,0
2020-09-23,4.3353222,4.3266861,4.3266861,4.3266861,0,0
2020-09-24,4.3266861,4.2489612,4.2489612,4.2489612,0,0
2020-09-25,4.2489612,4.2403251,4.2403251,4.2403251,0,0
2020-09-28,4.2403251,4.1971446,4.1971446,4.1971446,0,0
2020-09-29,4.1971446,4.1971446,4.1971446,4.1971446,0,0
2020-09-30,4.1971446,4.1885085,4.1885085,4.1885085,0,0
2020-10-09,4.1885085,4.2489612,4.2489612,4.2489612,0,0
2020-10-12,4.2489612,4.31805,4.31805,4.31805,0,0
2020-10-13,4.31805,4.2921417,4.2921417,4.2921417,0,0
2020-10-14,4.2921417,4.2921417,4.2921417,4.2921417,0,0
2020-10-15,4.2921417,4.2489612,4.2489612,4.2489612,0,0
2020-10-16,4.2489612,4.2575973,4.2575973,4.2575973,0,0
2020-10-19,4.2575973,4.2575973,4.2575973,4.2575973,0,0
2020-10-20,4.2575973,4.2748695,4.2748695,4.2748695,0,0
2020-10-21,4.2748695,4.3957749,4.3957749,4.3957749,0,0
2020-10-22,4.3957749,4.2748695,4.2748695,4.2748695,0,0
2020-10-23,4.2748695,4.2489612,4.2489612,4.2489612,0,0
2020-10-26,4.2489612,4.2489612,4.2489612,4.2489612,0,0
2020-10-27,4.2489612,4.2230529,4.2230529,4.2230529,0,0
2020-10-28,4.2230529,4.1885085,4.1885085,4.1885085,0,0
2020-10-29,4.1885085,4.1712363,4.1712363,4.1712363,0,0
2020-10-30,4.1712363,4.1194197,4.1194197,4.1194197,0,0
2020-11-02,4.1194197,4.0676031,4.0676031,4.0676031,0,0
2020-11-03,4.0676031,4.1626002,4.1626002,4.1626002,0,0
2020-11-04,4.1626002,4.1280558,4.1280558,4.1280558,0,0
2020-11-05,4.1280558,4.2057807,4.2057807,4.2057807,0,0
2020-11-06,4.2057807,4.2144168,4.2144168,4.2144168,0,0
2020-11-09,4.2144168,4.2575973,4.2575973,4.2575973,0,0
2020-11-10,4.2575973,4.2057807,4.2057807,4.2057807,0,0
2020-11-11,4.2057807,4.2489612,4.2489612,4.2489612,0,0
2020-11-12,4.2489612,4.1885085,4.1885085,4.1885085,0,0
2020-11-13,4.1885085,4.1280558,4.1280558,4.1280558,0,0
2020-11-16,4.1280558,4.1539641,4.1539641,4.1539641,0,0
2020-11-17,4.1539641,4.1712363,4.1712363,4.1712363,0,0
2020-11-18,4.1712363,4.1712363,4.1712363,4.1712363,0,0
2020-11-19,4.1712363,4.1626002,4.1626002,4.1626002,0,0
2020-11-20,4.1626002,4.1539641,4.1539641,4.1539641,0,0
2020-11-23,4.1539641,4.2144168,4.2144168,4.2144168,0,0
2020-11-24,4.2144168,4.2144168,4.2144168,4.2144168,0,0
2020-11-25,4.2144168,4.2144168,4.2144168,4.2144168,0,0
2020-11-26,4.2144168,4.231689,4.231689,4.231689,0,0
2020-11-27,4.231689,4.2489612,4.2489612,4.2489612,0,0
2020-11-30,4.2489612,4.231689,4.231689,4.231689,0,0
2020-12-01,4.231689,4.2748695,4.2748695,4.2748695,0,0
2020-12-02,4.2748695,4.2489612,4.2489612,4.2489612,0,0
2020-12-03,4.2489612,4.2057807,4.2057807,4.2057807,0,0
2020-12-04,4.2057807,4.1712363,4.1712363,4.1712363,0,0
2020-12-07,4.1712363,4.1280558,4.1280558,4.1280558,0,0
2020-12-08,4.1280558,4.1366919,4.1366919,4.1366919,0,0
2020-12-09,4.1366919,4.1021475,4.1021475,4.1021475,0,0
2020-12-10,4.1021475,4.058967,4.058967,4.058967,0,0
2020-12-11,4.058967,4.0330587,4.0330587,4.0330587,0,0
2020-12-14,4.0330587,4.0244226,4.0244226,4.0244226,0,0
2020-12-15,4.0244226,4.0071504,4.0071504,4.0071504,0,0
2020-12-16,4.0071504,3.9898782,3.9898782,3.9898782,0,0
2020-12-17,3.9898782,4.0157865,4.0157865,4.0157865,0,0
2020-12-18,4.0157865,4.0503309,4.0503309,4.0503309,0,0
2020-12-21,4.0503309,4.0071504,4.0071504,4.0071504,0,0
2020-12-22,4.0071504,3.9207894,3.9207894,3.9207894,0,0
2020-12-23,3.9207894,3.8948811,3.8948811,3.8948811,0,0
2020-12-24,3.8948811,3.8430645,3.8430645,3.8430645,0,0
2020-12-25,3.8430645,3.8776089,3.8776089,3.8776089,0,0
2020-12-28,3.8776089,3.886245,3.886245,3.886245,0,0
2020-12-29,3.886245,3.8776089,3.8776089,3.8776089,0,0
2020-12-30,3.8776089,3.8430645,3.8430645,3.8430645,0,0
2020-12-31,3.8430645,3.8517006,3.8517006,3.8517006,0,0
2021-01-04,3.8517006,3.7394313,3.7394313,3.7394313,0,0
2021-01-05,3.7394313,3.7048869,3.7048869,3.7048869,0,0
2021-01-06,3.7048869,3.7912479,3.7912479,3.7912479,0,0
2021-01-07,3.7912479,3.6962508,3.6962508,3.6962508,0,0
2021-01-08,3.6962508,3.713523,3.713523,3.713523,0,0
2021-01-11,3.713523,3.7912479,3.7912479,3.7912479,0,0
2021-01-12,3.7912479,3.8430645,3.8430645,3.8430645,0,0
2021-01-13,3.8430645,3.9985143,3.9985143,3.9985143,0,0
2021-01-14,3.9985143,4.0330587,4.0330587,4.0330587,0,0
2021-01-15,4.0330587,3.9985143,3.9985143,3.9985143,0,0
2021-01-18,3.9985143,3.9639699,3.9639699,3.9639699,0,0
2021-01-19,3.9639699,3.9207894,3.9207894,3.9207894,0,0
2021-01-20,3.9207894,3.8517006,3.8517006,3.8517006,0,0
2021-01-21,3.8517006,3.8257923,3.8257923,3.8257923,0,0
2021-01-22,3.8257923,3.7480674,3.7480674,3.7480674,0,0
2021-01-25,3.7480674,3.6962508,3.6962508,3.6962508,0,0
2021-01-26,3.6962508,3.7567035,3.7567035,3.7567035,0,0
2021-01-27,3.7567035,3.7307952,3.7307952,3.7307952,0,0
2021-01-28,3.7307952,3.6617064,3.6617064,3.6617064,0,0
2021-01-29,3.6617064,3.6185259,3.6185259,3.6185259,0,0
2021-02-01,3.6185259,3.6098898,3.6098898,3.6098898,0,0
2021-02-02,3.6098898,3.6185259,3.6185259,3.6185259,0,0
2021-02-03,3.6185259,3.5667093,3.5667093,3.5667093,0,0
2021-02-04,3.5667093,3.4803483,3.4803483,3.4803483,0,0
2021-02-05,3.4803483,3.4803483,3.4803483,3.4803483,0,0
2021-02-08,3.4803483,3.5062566,3.5062566,3.5062566,0,0
2021-02-09,3.5062566,3.5321649,3.5321649,3.5321649,0,0
2021-02-10,3.5321649,3.5321649,3.5321649,3.5321649,0,0
2021-02-18,3.5321649,3.6444342,3.6444342,3.6444342,0,0
2021-02-19,3.6444342,3.7912479,3.7912479,3.7912479,0,0
2021-02-22,3.7912479,3.8689728,3.8689728,3.8689728,0,0
2021-02-23,3.8689728,3.7826118,3.7826118,3.7826118,0,0
2021-02-24,3.7826118,3.7653396,3.7653396,3.7653396,0,0
2021-02-25,3.7653396,3.8085201,3.8085201,3.8085201,0,0
2021-02-26,3.8085201,3.7394313,3.7394313,3.7394313,0,0
2021-03-01,3.7394313,3.8689728,3.8689728,3.8689728,0,0
2021-03-02,3.8689728,3.7826118,3.7826118,3.7826118,0,0
2021-03-03,3.7826118,3.8344284,3.8344284,3.8344284,0,0
2021-03-04,3.8344284,3.8085201,3.8085201,3.8085201,0,0
2021-03-05,3.8085201,3.8257923,3.8257923,3.8257923,0,0
2021-03-08,3.8257923,3.886245,3.886245,3.886245,0,0
2021-03-09,3.886245,3.799884,3.799884,3.799884,0,0
2021-03-10,3.799884,3.7826118,3.7826118,3.7826118,0,0
2021-03-11,3.7826118,3.8171562,3.8171562,3.8171562,0,0
2021-03-12,3.8171562,3.8689728,3.8689728,3.8689728,0,0
2021-03-15,3.8689728,3.9207894,3.9207894,3.9207894,0,0
2021-03-16,3.9207894,3.9466977,3.9466977,3.9466977,0,0
2021-03-17,3.9466977,3.886245,3.886245,3.886245,0,0
2021-03-18,3.886245,3.8776089,3.8776089,3.8776089,0,0
2021-03-19,3.8776089,3.7739757,3.7739757,3.7739757,0,0
2021-03-22,3.7739757,3.7912479,3.7912479,3.7912479,0,0
2021-03-23,3.7912479,3.713523,3.713523,3.713523,0,0
2021-03-24,3.713523,3.6530703,3.6530703,3.6530703,0,0
2021-03-25,3.6530703,3.6530703,3.6530703,3.6530703,0,0
2021-03-26,3.6530703,3.6703425,3.6703425,3.6703425,0,0
2021-03-29,3.6703425,3.6617064,3.6617064,3.6617064,0,0
2021-03-30,3.6617064,3.6530703,3.6530703,3.6530703,0,0
2021-03-31,3.6530703,3.6876147,3.6876147,3.6876147,0,0
2021-04-01,3.6876147,3.6962508,3.6962508,3.6962508,0,0
2021-04-02,3.6962508,3.6962508,3.6962508,3.6962508,0,0
2021-04-06,3.6962508,3.6789786,3.6789786,3.6789786,0,0
2021-04-07,3.6789786,3.6789786,3.6789786,3.6789786,0,0
2021-04-08,3.6789786,3.6530703,3.6530703,3.6530703,0,0
2021-04-09,3.6530703,3.6185259,3.6185259,3.6185259,0,0
2021-04-12,3.6185259,3.6012537,3.6012537,3.6012537,0,0
2021-04-13,3.6012537,3.5753454,3.5753454,3.5753454,0,0
2021-04-14,3.5753454,3.5839815,3.5839815,3.5839815,0,0
2021-04-15,3.5839815,3.5753454,3.5753454,3.5753454,0,0
2021-04-16,3.5753454,3.627162,3.627162,3.627162,0,0
2021-04-19,3.627162,3.6530703,3.6530703,3.6530703,0,0
2021-04-20,3.6530703,3.6357981,3.6357981,3.6357981,0,0
2021-04-21,3.6357981,3.6012537,3.6012537,3.6012537,0,0
2021-04-22,3.6012537,3.6530703,3.6530703,3.6530703,0,0
2021-04-23,3.6530703,3.6185259,3.6185259,3.6185259,0,0
2021-04-26,3.6185259,3.627162,3.627162,3.627162,0,0
2021-04-27,3.627162,3.6444342,3.6444342,3.6444342,0,0
2021-04-28,3.6444342,3.6789786,3.6789786,3.6789786,0,0
2021-04-29,3.6789786,3.6789786,3.6789786,3.6789786,0,0
2021-04-30,3.6789786,3.6703425,3.6703425,3.6703425,0,0
2021-05-06,3.6703425,3.6962508,3.6962508,3.6962508,0,0
2021-05-07,3.6962508,3.7221591,3.7221591,3.7221591,0,0
2021-05-10,3.7221591,3.7567035,3.7567035,3.7567035,0,0
2021-05-11,3.7567035,3.7307952,3.7307952,3.7307952,0,0
2021-05-12,3.7307952,3.7221591,3.7221591,3.7221591,0,0
2021-05-13,3.7221591,3.7048869,3.7048869,3.7048869,0,0
2021-05-14,3.7048869,3.7480674,3.7480674,3.7480674,0,0
2021-05-17,3.7480674,3.7394313,3.7394313,3.7394313,0,0
2021-05-18,3.7394313,3.799884,3.799884,3.799884,0,0
2021-05-19,3.799884,3.799884,3.799884,3.799884,0,0
2021-05-20,3.799884,3.7826118,3.7826118,3.7826118,0,0
2021-05-21,3.7826118,3.7739757,3.7739757,3.7739757,0,0
2021-05-24,3.7739757,3.7653396,3.7653396,3.7653396,0,0
2021-05-25,3.7653396,3.799884,3.799884,3.799884,0,0
2021-05-26,3.799884,3.7826118,3.7826118,3.7826118,0,0
2021-05-27,3.7826118,3.7912479,3.7912479,3.7912479,0,0
2021-05-28,3.7912479,3.7480674,3.7480674,3.7480674,0,0
2021-05-31,3.7480674,3.7567035,3.7567035,3.7567035,0,0
2021-06-01,3.7567035,3.7480674,3.7480674,3.7480674,0,0
2021-06-02,3.7480674,3.7394313,3.7394313,3.7394313,0,0
2021-06-03,3.7394313,3.7480674,3.7480674,3.7480674,0,0
2021-06-04,3.7480674,3.7221591,3.7221591,3.7221591,0,0
2021-06-07,3.7221591,3.6876147,3.6876147,3.6876147,0,0
2021-06-08,3.6876147,3.6962508,3.6962508,3.6962508,0,0
2021-06-09,3.6962508,3.7480674,3.7480674,3.7480674,0,0
2021-06-10,3.7480674,3.7912479,3.7912479,3.7912479,0,0
2021-06-11,3.7912479,3.9294255,3.9294255,3.9294255,0,0
2021-06-15,3.9294255,3.8689728,3.8689728,3.8689728,0,0
2021-06-16,3.8689728,3.8948811,3.8948811,3.8948811,0,0
2021-06-17,3.8948811,3.9035172,3.9035172,3.9035172,0,0
2021-06-18,3.9035172,3.9121533,3.9121533,3.9121533,0,0
2021-06-21,3.9121533,3.8344284,3.8344284,3.8344284,0,0
2021-06-22,3.8344284,3.8171562,3.8171562,3.8171562,0,0
2021-06-23,3.8171562,3.8171562,3.8171562,3.8171562,0,0
2021-06-24,3.8171562,3.8171562,3.8171562,3.8171562,0,0
2021-06-25,3.8171562,3.8517006,3.8517006,3.8517006,0,0
2021-06-28,3.8517006,3.886245,3.886245,3.886245,0,0
2021-06-29,3.886245,3.8257923,3.8257923,3.8257923,0,0
2021-06-30,3.8257923,3.790692,3.790692,3.790692,0,0
2021-07-01,3.790692,3.790692,3.790692,3.790692,0,0
2021-07-02,3.790692,3.755593,3.755593,3.755593,0,0
2021-07-05,3.755593,3.74681825,3.74681825,3.74681825,0,0
2021-07-06,3.74681825,3.76436775,3.76436775,3.76436775,0,0
2021-07-07,3.76436775,3.74681825,3.74681825,3.74681825,0,0
2021-07-08,3.74681825,3.67662025,3.67662025,3.67662025,0,0
2021-07-09,3.67662025,3.67662025,3.67662025,3.67662025,0,0
2021-07-12,3.67662025,3.6678455,3.6678455,3.6678455,0,0
2021-07-13,3.6678455,3.685395,3.685395,3.685395,0,0
2021-07-14,3.685395,3.6678455,3.6678455,3.6678455,0,0
2021-07-15,3.6678455,3.67662025,3.67662025,3.67662025,0,0
2021-07-16,3.67662025,3.67662025,3.67662025,3.67662025,0,0
2021-07-19,3.67662025,3.790692,3.790692,3.790692,0,0
2021-07-20,3.790692,3.72926875,3.72926875,3.72926875,0,0
2021-07-21,3.72926875,3.71171925,3.71171925,3.71171925,0,0
2021-07-22,3.71171925,3.7380435,3.7380435,3.7380435,0,0
2021-07-23,3.7380435,3.720494,3.720494,3.720494,0,0
2021-07-26,3.720494,3.6327465,3.6327465,3.6327465,0,0
2021-07-27,3.6327465,3.62397175,3.62397175,3.62397175,0,0
2021-07-28,3.62397175,3.65907075,3.65907075,3.65907075,0,0
2021-07-29,3.65907075,3.615197,3.615197,3.615197,0,0
2021-07-30,3.615197,3.615197,3.615197,3.615197,0,0
2021-08-02,3.615197,3.65907075,3.65907075,3.65907075,0,0
2021-08-03,3.65907075,3.71171925,3.71171925,3.71171925,0,0
2021-08-04,3.71171925,3.685395,3.685395,3.685395,0,0
2021-08-05,3.685395,3.67662025,3.67662025,3.67662025,0,0
2021-08-06,3.67662025,3.650296,3.650296,3.650296,0,0
2021-08-09,3.650296,3.7029445,3.7029445,3.7029445,0,0
2021-08-10,3.7029445,3.67662025,3.67662025,3.67662025,0,0
2021-08-11,3.67662025,3.720494,3.720494,3.720494,0,0
2021-08-12,3.720494,3.72926875,3.72926875,3.72926875,0,0
2021-08-13,3.72926875,3.71171925,3.71171925,3.71171925,0,0
2021-08-16,3.71171925,3.7029445,3.7029445,3.7029445,0,0
2021-08-17,3.7029445,3.650296,3.650296,3.650296,0,0
2021-08-18,3.650296,3.67662025,3.67662025,3.67662025,0,0
2021-08-19,3.67662025,3.79946675,3.79946675,3.79946675,0,0
2021-08-20,3.79946675,3.6678455,3.6678455,3.6678455,0,0
2021-08-23,3.6678455,3.6327465,3.6327465,3.6327465,0,0
2021-08-24,3.6327465,3.64152125,3.64152125,3.64152125,0,0
2021-08-25,3.64152125,3.64152125,3.64152125,3.64152125,0,0
2021-08-26,3.64152125,3.64152125,3.64152125,3.64152125,0,0
2021-08-27,3.64152125,3.64152125,3.64152125,3.64152125,0,0
