日期,开盘,最高,最低,收盘,成交量,成交额,return,is_extreme
2020-02-28,4.76064954,4.81183932,4.64973835,4.67533324,265842210,1470733515.0,-0.048094753849334926,False
2020-03-02,4.71799139,4.90568725,4.6923965,4.8630291,221251589,1250511562.0,0.03936107388058052,False
2020-03-03,4.9483454,4.99100355,4.82890258,4.87156073,248205154,1429535243.0,0.0017528488274141652,False
2020-03-04,4.82890258,4.87156073,4.76918117,4.84596584,131461648,742322638.0,-0.005267790934858805,False
2020-03-05,4.95687703,5.06778822,4.92275051,4.97394029,313386496,1832545068.0,0.02606576762934094,False
2020-03-06,4.90568725,4.93981377,4.8630291,4.88009236,173944425,996607976.0,-0.019048194970694474,False
2020-03-09,4.81183932,4.96540866,4.78624443,4.81183932,225411130,1283193141.0,-0.014084739881738972,False
2020-03-10,4.76064954,4.93128214,4.70092813,4.92275051,243271240,1379008394.0,0.02278801501004078,False
2020-03-11,4.90568725,4.99100355,4.82890258,4.83743421,205452440,1181760443.0,-0.01748296278034757,False
2020-03-12,4.76918117,4.81183932,4.70945976,4.75211791,168039489,934871292.0,-0.017794063800467934,False
2020-03-13,4.54735879,4.75211791,4.5217639,4.67533324,178845270,968266936.0,-0.016289952979268572,False
2020-03-16,4.70092813,4.70945976,4.50470064,4.53029553,147534700,796081642.0,-0.03151326570607663,False
2020-03-17,4.54735879,4.63267509,4.41085271,4.54735879,139711738,739586234.0,0.0037594029239055244,False
2020-03-18,4.55589042,4.59854857,4.41938434,4.4364476,120916151,640327656.0,-0.02469261259037141,False
2020-03-19,4.40232108,4.47057412,4.30847315,4.42791597,151014781,777705623.0,-0.001924928409584505,False
2020-03-20,4.47910575,4.54735879,4.40232108,4.51323227,168867593,885702299.0,0.019084548692410698,False
2020-03-23,4.40232108,4.50470064,4.38525782,4.39378945,105780814,548160130.0,-0.026821531194563153,False
2020-03-24,4.47057412,4.61561183,4.44497923,4.53029553,170310866,903634477.0,0.03059512057820276,False
2020-03-25,4.59854857,4.65826998,4.54735879,4.57295368,139703456,751311734.0,0.009372139828863252,False
2020-03-26,4.53029553,4.54735879,4.49616901,4.50470064,72339856,383295149.0,-0.015037877364540559,False
2020-03-27,4.55589042,4.57295368,4.48763738,4.48763738,77293297,409883620.0,-0.003795070968551721,False
2020-03-30,4.4364476,4.49616901,4.39378945,4.49616901,91415596,475204800.0,0.0018993358036525374,False
2020-03-31,4.5217639,4.53882716,4.44497923,4.45351086,59861436,314253435.0,-0.009532960658723638,False
2020-04-01,4.4364476,4.48763738,4.40232108,4.4364476,69304395,361099989.0,-0.0038387763071656015,False
2020-04-02,4.41085271,4.48763738,4.40232108,4.47910575,74884234,390459243.0,0.009569451016150672,False
2020-04-03,4.47057412,4.53029553,4.44497923,4.48763738,83339952,437966446.0,0.0019029501460860636,False
2020-04-07,4.56442205,4.61561183,4.5217639,4.6070802,190011280,1018735029.0,0.02626792682061032,False
2020-04-08,4.56442205,4.59854857,4.53882716,4.55589042,126073453,675107964.0,-0.011173300598125302,False
2020-04-09,4.63267509,4.7777128,4.61561183,4.70945976,338479792,1866702938.0,0.033152207316900335,False
2020-04-10,4.68386487,4.6923965,4.57295368,4.59001694,174426914,944599966.0,-0.025689486115310783,False
2020-04-13,4.56442205,4.64120672,4.54735879,4.57295368,77394001,416025521.0,-0.003724399090982328,False
2020-04-14,4.59001694,4.62414346,4.55589042,4.61561183,103162327,554450449.0,0.009285117775679478,False
2020-04-15,4.59001694,4.59854857,4.51323227,4.53882716,106653296,569409511.0,-0.016775789504837012,False
2020-04-16,4.49616901,4.53882716,4.49616901,4.51323227,67529140,357441265.0,-0.005655057483345212,False
2020-04-17,4.53029553,4.54735879,4.50470064,4.51323227,113594415,602621408.0,0.0,False
2020-04-20,4.5217639,4.54735879,4.49616901,4.53882716,90589200,480095736.0,0.0056550574833450565,False
2020-04-21,4.5217639,4.5217639,4.47910575,4.50470064,75048558,395963178.0,-0.007547205635382966,False
2020-04-22,4.47910575,4.51323227,4.47057412,4.51323227,69928465,367778344.0,0.0018921481520377407,False
2020-04-23,4.51323227,4.51323227,4.45351086,4.47057412,69064594,362886671.0,-0.009496747537257086,False
2020-04-24,4.47057412,4.48763738,4.40232108,4.41938434,75207800,390518435.0,-0.01151644206155918,False
2020-04-27,4.41085271,4.44497923,4.39378945,4.41938434,67497600,350029689.0,0.0,False
2020-04-28,4.42791597,4.4364476,4.31700478,4.36819456,83467141,427745494.0,-0.011650617219975139,False
2020-04-29,4.36819456,4.39378945,4.3511313,4.38525782,49475214,253800234.0,0.003898640415657323,False
2020-04-30,4.39378945,4.47910575,4.39378945,4.45351086,119345158,620477054.0,0.015444322427473556,False
2020-05-06,4.40232108,4.48763738,4.39378945,4.47910575,106236287,553747172.0,0.0057306747089850745,False
2020-05-07,4.47910575,4.53882716,4.4364476,4.44497923,93240649,488697871.0,-0.007648220838256845,False
2020-05-08,4.46204249,4.49616901,4.45351086,4.47057412,70612399,370441625.0,0.005741642567675183,False
2020-05-11,4.49616901,4.51323227,4.45351086,4.46204249,70794863,371734871.0,-0.0019102202561193488,False
2020-05-12,4.46204249,4.47057412,4.40232108,4.4364476,58479221,303756707.0,-0.005752652489449811,False
2020-05-13,4.41085271,4.42791597,4.38525782,4.41085271,65810585,339656392.0,-0.0057859370670438875,False
2020-05-14,4.39378945,4.40232108,4.37672619,4.37672619,59141811,303990467.0,-0.007767029337659659,False
2020-05-15,4.38525782,4.40232108,4.36819456,4.37672619,54399935,279421453.0,0.0,False
2020-05-18,4.36819456,4.45351086,4.35966293,4.40232108,85895403,443625480.0,0.005830920310793144,False
2020-05-19,4.4364476,4.44497923,4.38525782,4.39378945,63568749,328237596.0,-0.0019398648178265917,False
2020-05-20,4.40232108,4.40232108,4.35966293,4.36819456,58622327,300227376.0,-0.005842275624228291,False
2020-05-21,4.37672619,4.39378945,4.3511313,4.36819456,55449664,284070419.0,0.0,False
2020-05-22,4.3511313,4.35966293,4.29140989,4.31700478,74964897,379725144.0,-0.011787955752042127,False
2020-05-25,4.31700478,4.31700478,4.265815,4.29140989,56514893,283937641.0,-0.005946499187726527,False
2020-05-26,4.29994152,4.31700478,4.24875174,4.29140989,99784973,499998096.0,0.0,False
2020-05-27,4.28287826,4.28287826,4.24022011,4.25728337,56514487,281970676.0,-0.007984074348220531,False
2020-05-28,4.24875174,4.28287826,4.23168848,4.24875174,59500711,296786158.0,-0.002006018726865632,False
2020-05-29,4.23168848,4.24875174,4.23168848,4.23168848,77889084,386938846.0,-0.004024150299725603,False
2020-06-01,4.24022011,4.30847315,4.24022011,4.29994152,95482170,479846638.0,0.01600034134644112,False
2020-06-02,4.29994152,4.36819456,4.28287826,4.34259967,107998005,548144604.0,0.009871748479154091,False
2020-06-03,4.3511313,4.36819456,4.30847315,4.30847315,65187262,331277395.0,-0.007889587275162932,False
2020-06-04,4.33406804,4.33406804,4.29140989,4.29994152,44054740,222270824.0,-0.001982161203991211,False
2020-06-05,4.30847315,4.30847315,4.27434663,4.29994152,47379718,238178725.0,0.0,False
2020-06-08,4.32553641,4.33406804,4.29140989,4.30847315,76157338,384773937.0,0.0019821612039912025,False
2020-06-09,4.29994152,4.31700478,4.28287826,4.30847315,68643284,346127924.0,0.0,False
2020-06-10,4.30847315,4.30847315,4.24875174,4.265815,86237017,431726928.0,-0.009950330853168203,False
2020-06-11,4.265815,4.28287826,4.23168848,4.24022011,91911785,458154547.0,-0.006018072325563021,False
2020-06-12,4.1804987,4.21462522,4.16343544,4.19756196,148476820,728233714.0,-0.01011130960432068,False
2020-06-15,4.17196707,4.21462522,4.13784055,4.14637218,110321713,539459855.0,-0.012270092591814247,False
2020-06-16,4.17196707,4.18903033,4.16343544,4.18903033,78942584,386449369.0,0.01023550389402671,False
2020-06-17,4.1804987,4.18903033,4.16343544,4.16343544,73056544,357262519.0,-0.006128721941373387,False
2020-06-18,4.16343544,4.21462522,4.12077729,4.1804987,114780141,560386367.0,0.0040899852515252876,False
2020-06-19,4.1804987,4.21462522,4.16343544,4.19756196,113732817,559094070.0,0.004073325387635648,False
2020-06-22,4.18903033,4.28287826,4.1804987,4.265815,144127721,715683490.0,0.016129381929883717,False
2020-06-23,4.265815,4.27434663,4.22315685,4.23168848,80119286,398195508.0,-0.008032171697264267,False
2020-06-24,4.2489612,4.2489612,4.1712363,4.2057807,94108060,457140793.0,-0.00614114513969866,False
2020-06-29,4.1885085,4.1971446,4.1626002,4.1712363,63215039,305468075.0,-0.008247469430017002,False
2020-06-30,4.1885085,4.1971446,4.1626002,4.1798724,62609264,303113295.0,0.002068253064058839,False
2020-07-01,4.1798724,4.231689,4.1626002,4.231689,106927047,521091086.0,0.012320484388040657,False
2020-07-02,4.2144168,4.3353222,4.2144168,4.3266861,188829713,938745251.0,0.022200709980192333,False
2020-07-03,4.3353222,4.4216832,4.3353222,4.3871388,216328028,1097386952.0,0.013875346493617019,False
2020-07-06,4.4475915,4.6548579,4.4475915,4.6375857,388991488,2054948710.0,0.0555166469303827,False
2020-07-07,4.6980384,4.7412189,4.5598608,4.5598608,354349232,1903376378.0,-0.01690181080260314,False
2020-07-08,4.5598608,4.6462218,4.5339525,4.6203135,263866296,1404617671.0,0.013170463189745008,False
2020-07-09,4.6116774,4.6462218,4.5684969,4.6289496,332283696,1774272927.0,0.0018674141747954624,False
2020-07-10,4.6030413,4.6203135,4.4648637,4.4821359,324517840,1706814392.0,-0.03223027790491336,False
2020-07-13,4.490772,4.6116774,4.4648637,4.577133,287481840,1508124239.0,0.02097312338027885,False
2020-07-14,4.577133,4.9398492,4.5425886,4.9139409,845286432,4654285661.0,0.0710034275801635,False
2020-07-15,4.836216,4.8448521,4.577133,4.6289496,568126672,3081174235.0,-0.05974627305552884,False
2020-07-16,4.5944052,4.6289496,4.4475915,4.4562276,321123616,1684473008.0,-0.038027395589239364,False
2020-07-17,4.490772,4.5080442,4.4130471,4.4475915,162321548,837531892.0,-0.001939864817826703,False
2020-07-20,4.4562276,4.577133,4.4562276,4.577133,226827010,1190325080.0,0.02871010588243136,False
2020-07-21,4.5857691,4.6116774,4.4994081,4.5425886,159459092,838347669.36,-0.007575793808457544,False
2020-07-22,4.5425886,4.577133,4.4994081,4.5253164,167586537,880466933.73,-0.0038095284166676188,False
2020-07-23,4.490772,4.5339525,4.4130471,4.5253164,197945354,1023343591.72,0.0,False
2020-07-24,4.490772,4.5080442,4.3957749,4.404411,178613760,918793473.28,-0.027080958602670926,False
2020-07-27,4.4216832,4.4303193,4.3525944,4.3785027,99777761,506645660.71,-0.00589972212718816,False
2020-07-28,4.3957749,4.4216832,4.3698666,4.3871388,74976822,381442465.4,0.001970443987298517,False
2020-07-29,4.3871388,4.4475915,4.3612305,4.4475915,111018966,567594870.4,0.01368545308525423,False
2020-07-30,4.4389554,4.4562276,4.3957749,4.3957749,82750542,423139019.43,-0.011718884113213262,False
2020-07-31,4.3871388,4.4389554,4.3525944,4.3871388,125609291,638480311.33,-0.0019665689720409383,False
2020-08-03,4.3957749,4.4734998,4.3957749,4.4648637,165221928,849633987.67,0.017561426929947426,False
2020-08-04,4.4734998,4.490772,4.4216832,4.4648637,144566532,745532451.6,0.0,False
2020-08-05,4.4562276,4.4562276,4.404411,4.4216832,118342608,605925214.07,-0.00971824946892134,False
2020-08-06,4.4216832,4.4303193,4.3698666,4.404411,119359435,607231635.78,-0.0039138993211364406,False
2020-08-07,4.3871388,4.3871388,4.3266861,4.3439583,131594844,663271093.9,-0.0138205556186322,False
2020-08-10,4.3439583,4.4130471,4.3353222,4.404411,120666915,613359037.16,0.013820555618632316,False
2020-08-11,4.4130471,4.4389554,4.3612305,4.3698666,118335966,603231078.15,-0.007874056430905883,False
2020-08-12,4.3525944,4.4130471,4.3439583,4.404411,109741516,555217792.82,0.007874056430905866,False
2020-08-13,4.5166803,4.6203135,4.490772,4.5857691,481521008,2549422019.75,0.04035129552356745,False
2020-08-14,4.577133,4.6116774,4.5080442,4.5944052,280314976,1481487877.15,0.0018814680997053484,False
2020-08-17,4.5857691,4.6462218,4.5339525,4.6116774,241987686,1287767200.87,0.003752349618550372,False
2020-08-18,4.6030413,4.7757633,4.577133,4.6807662,369229520,2005654963.24,0.014870162479451407,False
2020-08-19,4.7325828,4.8275799,4.6462218,4.6548579,353757824,1938182690.11,-0.005550430530649092,False
2020-08-20,4.5857691,4.6894023,4.5684969,4.5857691,196663530,1049049083.18,-0.014953549667058245,False
2020-08-21,4.6289496,4.663494,4.577133,4.6203135,138122405,738667775.22,0.007504725654067572,False
2020-08-24,4.6203135,4.6462218,4.5598608,4.577133,127733851,679917925.24,-0.009389740349839032,False
2020-08-25,4.577133,4.5944052,4.4994081,4.5166803,130857124,687706960.22,-0.013295542481244614,False
2020-08-26,4.4994081,4.5684969,4.490772,4.5339525,166909167,874761179.07,0.003816798526700811,False
2020-08-27,4.5253164,4.5425886,4.4562276,4.490772,105954249,550854469.63,-0.009569451016150672,False
2020-08-28,4.490772,4.5166803,4.4389554,4.5080442,125038111,647465476.17,0.003838776307165667,False
2020-08-31,4.4994081,4.5512247,4.4562276,4.4821359,128477220,670807201.11,-0.0057637047167499065,False
2020-09-01,4.4562276,4.4734998,4.4303193,4.4648637,106418513,548339937.65,-0.003861008657459431,False
2020-09-02,4.4648637,4.4734998,4.4130471,4.4303193,107842976,554026429.7,-0.007767029337659771,False
2020-09-03,4.4389554,4.4648637,4.4130471,4.4216832,98871258,507749387.04,-0.0019512201312615824,False
2020-09-04,4.3957749,4.404411,4.3785027,4.3957749,91415447,464884271.43,-0.005876608488985042,False
2020-09-07,4.3957749,4.4216832,4.3612305,4.3698666,83718418,425914296.15,-0.005911347263057237,False
2020-09-08,4.3871388,4.4303193,4.3612305,4.4216832,90410031,460756924.21,0.011787955752042393,False
2020-09-09,4.3785027,4.4303193,4.3698666,4.3871388,100902289,514644183.28,-0.007843177461026005,False
2020-09-10,4.4216832,4.4389554,4.3266861,4.3525944,116306194,588878252.15,-0.007905179507113261,False
2020-09-11,4.3266861,4.3612305,4.3094139,4.3439583,73327352,368041386.7,-0.001986097971629514,False
2020-09-14,4.3525944,4.3785027,4.3353222,4.3698666,64872325,327533482.6,0.005946499187726303,False
2020-09-15,4.3698666,4.3785027,4.3266861,4.3439583,74285077,373790314.21,-0.005946499187726415,False
2020-09-16,4.3439583,4.3698666,4.31805,4.3439583,63685859,320333369.97,0.0,False
2020-09-17,4.3439583,4.3439583,4.31805,4.3266861,63351231,317543340.96,-0.003984069014874347,False
2020-09-18,4.3353222,4.404411,4.3266861,4.404411,99372672,503378220.39,0.017804624633506686,False
2020-09-21,4.404411,4.404411,4.3612305,4.3698666,61713914,313079139.73,-0.007874056430905883,False
2020-09-22,4.3612305,4.3698666,4.3266861,4.3353222,63725676,320914048.9,-0.007936549595736303,False
2020-09-23,4.3439583,4.3525944,4.31805,4.3266861,57143096,286686541.88,-0.0019940186068645063,False
2020-09-24,4.31805,4.3266861,4.2489612,4.2489612,95135121,470982106.43,-0.018127384592556604,False
2020-09-25,4.2662334,4.2748695,4.2230529,4.2403251,57907014,284724668.88,-0.002034588697787574,False
2020-09-28,4.2403251,4.2575973,4.1971446,4.1971446,51423276,250981668.9,-0.010235503894026863,False
2020-09-29,4.2057807,4.231689,4.1885085,4.1971446,59132774,288109978.64,0.0,False
2020-09-30,4.2057807,4.2144168,4.1712363,4.1885085,51966881,252595792.31,-0.0020597329630103935,False
2020-10-09,4.231689,4.2575973,4.2144168,4.2489612,63430127,311513129.07,0.014329825554824868,False
2020-10-12,4.2575973,4.31805,4.2489612,4.31805,78923873,392464124.7,0.016129381929883717,False
2020-10-13,4.31805,4.31805,4.2662334,4.2921417,65806644,326983237.49,-0.006018072325563021,False
2020-10-14,4.2921417,4.3007778,4.2662334,4.2921417,57576434,285671472.07,0.0,False
2020-10-15,4.2835056,4.2921417,4.2489612,4.2489612,52939422,261660847.98,-0.01011130960432068,False
2020-10-16,4.2575973,4.2662334,4.2403251,4.2575973,38828307,191167789.13,0.0020304575503819213,False
2020-10-19,4.3094139,4.3439583,4.2489612,4.2575973,81393210,405239865.61,0.0,False
2020-10-20,4.2489612,4.2835056,4.2230529,4.2748695,49914115,246319367.05,0.004048588526000332,False
2020-10-21,4.2748695,4.404411,4.2575973,4.3957749,224393404,1132708790.81,0.027890253981832404,False
2020-10-22,4.3353222,4.3353222,4.2489612,4.2748695,159523981,792328935.37,-0.02789025398183244,False
2020-10-23,4.2662334,4.2835056,4.2403251,4.2489612,72396805,357062189.68,-0.006079046076382226,False
2020-10-26,4.2489612,4.2835056,4.2403251,4.2489612,64515394,317910722.6,0.0,False
2020-10-27,4.231689,4.2403251,4.2144168,4.2230529,55791097,272921314.06,-0.006116227017436094,False
2020-10-28,4.2144168,4.2230529,4.1712363,4.1885085,72222794,350207411.58,-0.008213598537388744,False
2020-10-29,4.1539641,4.1971446,4.145328,4.1712363,49356789,238237802.45,-0.004132237284910495,False
2020-10-30,4.1712363,4.1971446,4.1021475,4.1194197,92684264,445477934.44,-0.012500162764231607,False
2020-11-02,4.1107836,4.1366919,4.0244226,4.0676031,83418776,392993001.74,-0.012658396871923354,False
2020-11-03,4.0676031,4.1971446,4.0676031,4.1626002,72323782,347111402.38,0.02308602003418255,False
2020-11-04,4.1626002,4.1712363,4.1107836,4.1280558,53927131,258635201.15,-0.0083333815591443,False
2020-11-05,4.1539641,4.2144168,4.145328,4.2057807,77468197,375420609.85,0.018653390591133835,False
2020-11-06,4.2144168,4.231689,4.1885085,4.2144168,63986250,311844547.28,0.0020512827705575828,False
2020-11-09,4.2489612,4.2748695,4.2403251,4.2575973,94549463,465903270.15,0.010193768189542804,False
2020-11-10,4.2748695,4.2748695,4.1971446,4.2057807,69098153,338917186.41,-0.012245050960100177,False
2020-11-11,4.1971446,4.2662334,4.1626002,4.2489612,93311203,456451124.99,0.01021459340971842,False
2020-11-12,4.2403251,4.2575973,4.1798724,4.1885085,63887261,311274107.1,-0.014329825554824855,False
2020-11-13,4.1539641,4.1626002,4.1194197,4.1280558,69818693,334210804.78,-0.014538158446027169,False
2020-11-16,4.1366919,4.1626002,4.1107836,4.1539641,51395202,246538682.76,0.0062565376143051375,False
2020-11-17,4.1539641,4.1712363,4.1280558,4.1712363,50616715,243309540.36,0.004149383546811618,False
2020-11-18,4.1626002,4.1798724,4.145328,4.1712363,54733364,264131880.26,0.0,False
2020-11-19,4.1626002,4.1712363,4.145328,4.1626002,52827578,254304940.94,-0.0020725396019724233,False
2020-11-20,4.1626002,4.1712363,4.1366919,4.1539641,46109961,221784238.56,-0.002076843944839228,False
2020-11-23,4.1626002,4.231689,4.145328,4.2144168,107076053,520217072.95,0.014448135747386272,False
2020-11-24,4.2057807,4.231689,4.1971446,4.2144168,61463878,299969707.24,0.0,False
2020-11-25,4.2144168,4.2748695,4.2144168,4.2144168,103948787,510252701.23,0.0,False
2020-11-26,4.2230529,4.2403251,4.1971446,4.231689,56099673,274332615.55,0.004089985251525066,False
2020-11-27,4.231689,4.2489612,4.2057807,4.2489612,74517726,364814021.08,0.004073325387635869,False
2020-11-30,4.2575973,4.3439583,4.231689,4.231689,178320758,885990434.78,-0.004073325387635786,False
2020-12-01,4.2230529,4.2921417,4.2230529,4.2748695,98539702,485288204.16,0.010152371464018128,False
2020-12-02,4.2835056,4.2835056,4.2403251,4.2489612,103436977,509598102.04,-0.006079046076382226,False
2020-12-03,4.231689,4.2403251,4.1885085,4.2057807,108606525,529539401.38,-0.010214593409718295,False
2020-12-04,4.2057807,4.2057807,4.1539641,4.1712363,79650316,384770931.3,-0.008247469430017002,False
2020-12-07,4.1712363,4.1798724,4.1194197,4.1280558,79306011,380223995.55,-0.010405921161116693,False
2020-12-08,4.1194197,4.145328,4.1194197,4.1366919,58953986,282247429.12,0.0020898649194592365,False
2020-12-09,4.1280558,4.145328,4.0935114,4.1021475,65788731,313584375.21,-0.008385793376273959,False
2020-12-10,4.1021475,4.1021475,4.0503309,4.058967,78496605,370397915.29,-0.010582109330536972,False
2020-12-11,4.0676031,4.0762392,4.0157865,4.0330587,87109279,407052824.14,-0.0064034370352070245,False
2020-12-14,4.0330587,4.0416948,4.0071504,4.0244226,51800544,241291371.22,-0.002143623543251342,False
2020-12-15,4.0244226,4.0330587,3.9985143,4.0071504,56917252,264054307.83,-0.004301081899390808,False
2020-12-16,4.0157865,4.0244226,3.9812421,3.9898782,51448078,238179240.36,-0.004319661144516284,False
2020-12-17,3.9898782,4.0244226,3.9553338,4.0157865,71429856,330140625.09,0.006472514505617298,False
2020-12-18,4.0157865,4.0503309,3.9985143,4.0503309,111502451,520679182.4,0.008565362858923,False
2020-12-21,4.0416948,4.0503309,3.9898782,4.0071504,79328390,368504360.16,-0.010718216220024147,False
2020-12-22,3.9898782,4.0071504,3.9121533,3.9207894,113513761,520809391.13,-0.02178735418490718,False
2020-12-23,3.9121533,3.9294255,3.8776089,3.8948811,93335737,421419609.19,-0.006629858538669577,False
2020-12-24,3.886245,3.8948811,3.8344284,3.8430645,76268133,340610140.27,-0.013393057336438136,False
2020-12-25,3.8430645,3.8776089,3.8257923,3.8776089,44819735,200330966.62,0.008948605576014014,False
2020-12-28,3.8689728,3.9035172,3.8517006,3.886245,63402326,284679556.04,0.00222469502211133,False
2020-12-29,3.8948811,3.9466977,3.8603367,3.8776089,103670005,469249766.3,-0.002224695022111274,False
2020-12-30,3.8776089,3.886245,3.8430645,3.8430645,81793254,365684517.04,-0.008948605576014033,False
2020-12-31,3.8257923,3.8689728,3.8257923,3.8517006,112974300,503055404.7,0.002244669853823728,False
2021-01-04,3.6962508,3.7826118,3.6962508,3.7394313,308405168,1331107795.79,-0.029581224017574195,False
2021-01-05,3.6962508,3.9121533,3.6530703,3.7048869,510349104,2234459230.59,-0.009280809074472969,False
2021-01-06,3.7480674,3.8430645,3.7307952,3.7912479,334123600,1464793669.19,0.023042494147154476,False
2021-01-07,3.713523,3.7567035,3.6789786,3.6962508,254099326,1091171607.22,-0.02537621749337453,False
2021-01-08,3.6530703,3.7653396,3.6185259,3.713523,229495452,982789495.45,0.004662013105811371,False
2021-01-11,3.7480674,3.8517006,3.7221591,3.7912479,279123824,1222994096.05,0.020714204387563235,False
2021-01-12,3.7653396,3.8430645,3.7480674,3.8430645,199103766,875957411.0,0.01357486909106885,False
2021-01-13,3.8257923,4.0416948,3.8257923,3.9985143,408011264,1867773872.6,0.039652771919993786,False
2021-01-14,3.9639699,4.1021475,3.9466977,4.0330587,316956432,1482474240.62,0.008602203582663068,False
2021-01-15,4.0157865,4.0676031,3.9466977,3.9985143,208569746,964461769.09,-0.008602203582663191,False
2021-01-18,3.9898782,4.0244226,3.9553338,3.9639699,168615754,777474559.6,-0.008676844025688971,False
2021-01-19,3.9639699,4.0157865,3.9035172,3.9207894,155145043,710151174.33,-0.010953012019197206,False
2021-01-20,3.9207894,3.9380616,3.8171562,3.8517006,201175167,901976529.7,-0.01777824602128383,False
2021-01-21,3.8689728,3.8776089,3.8085201,3.8257923,163923037,726768874.95,-0.0067491819749284495,False
2021-01-22,3.8085201,3.8171562,3.7307952,3.7480674,152491385,662822940.64,-0.020525235944730696,False
2021-01-25,3.7394313,3.7394313,3.6876147,3.6962508,123028669,527990088.12,-0.01392133851860812,False
2021-01-26,3.6703425,3.7739757,3.6617064,3.7567035,134691966,580856786.02,0.016222835506887384,False
2021-01-27,3.7394313,3.7739757,3.6876147,3.7307952,93922893,406167814.4,-0.006920442844573683,False
2021-01-28,3.7048869,3.713523,3.6357981,3.6617064,106776321,454394054.24,-0.018692133012152633,False
2021-01-29,3.6617064,3.6789786,3.6098898,3.6185259,89495101,376566783.14,-0.011862535309820057,False
2021-02-01,3.6185259,3.6444342,3.5753454,3.6098898,75007884,313054430.69,-0.0023894873973813557,False
2021-02-02,3.6098898,3.6617064,3.5926176,3.6185259,67486298,283540414.49,0.0023894873973814854,False
2021-02-03,3.6185259,3.627162,3.5580732,3.5667093,81076831,335753631.94,-0.014423326961104939,False
2021-02-04,3.5494371,3.5580732,3.4630761,3.4803483,105587388,426731983.73,-0.02451103101434969,False
